2024-02-12 02:23:50.574 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-02-13 00:04:52.289 [main] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<com.prakarti.Blog.project.model.DBResponseEntity> com.prakarti.Blog.project.controller.BlogController.updateBlogCall(com.prakarti.Blog.project.model.UpdateBlogRequest): [Field error in object 'updateBlogRequest' on field 'blogId': rejected value []; codes [NotBlank.updateBlogRequest.blogId,NotBlank.blogId,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [updateBlogRequest.blogId,blogId]; arguments []; default message [blogId]]; default message [Blog Id cannot be blank]] ]
2024-02-13 00:08:10.334 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-02-13 00:08:10.442 [main] INFO  com.prakarti.Blog.project.controller.BlogControllerTest - Starting BlogControllerTest using Java 21.0.1 with PID 2176 (started by praka in D:\spring-boot-project\Blog-project)
2024-02-13 00:08:10.453 [main] INFO  com.prakarti.Blog.project.controller.BlogControllerTest - No active profile set, falling back to 1 default profile: "default"
2024-02-13 00:08:17.192 [main] INFO  org.springframework.boot.test.mock.web.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2024-02-13 00:08:17.193 [main] INFO  org.springframework.test.web.servlet.TestDispatcherServlet - Initializing Servlet ''
2024-02-13 00:08:17.204 [main] INFO  org.springframework.test.web.servlet.TestDispatcherServlet - Completed initialization in 5 ms
2024-02-13 00:08:17.268 [main] INFO  com.prakarti.Blog.project.controller.BlogControllerTest - Started BlogControllerTest in 11.717 seconds (process running for 36.318)
2024-02-13 00:08:17.894 [main] INFO  com.prakarti.Blog.project.controller.BlogController - Update Blog request received: UpdateBlogRequest(blogId=101, userId=1001, title=Title, description=Description, publish=true)
2024-02-13 00:08:18.073 [main] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<com.prakarti.Blog.project.model.DBResponseEntity> com.prakarti.Blog.project.controller.BlogController.updateBlogCall(com.prakarti.Blog.project.model.UpdateBlogRequest): [Field error in object 'updateBlogRequest' on field 'blogId': rejected value []; codes [NotBlank.updateBlogRequest.blogId,NotBlank.blogId,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [updateBlogRequest.blogId,blogId]; arguments []; default message [blogId]]; default message [Blog Id cannot be blank]] ]
2024-02-13 00:08:18.159 [main] INFO  com.prakarti.Blog.project.controller.BlogController - Update Blog request received: UpdateBlogRequest(blogId=101, userId=1001, title=Title, description=Description, publish=true)
2024-02-13 00:08:18.160 [main] INFO  com.prakarti.Blog.project.controller.BlogController - Blog is Updated Successfully: UpdateBlogRequest(blogId=101, userId=1001, title=Title, description=Description, publish=true)
2024-02-13 00:12:49.600 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-02-13 00:12:49.666 [main] INFO  com.prakarti.Blog.project.controller.BlogControllerTest - Starting BlogControllerTest using Java 21.0.1 with PID 5660 (started by praka in D:\spring-boot-project\Blog-project)
2024-02-13 00:12:49.676 [main] INFO  com.prakarti.Blog.project.controller.BlogControllerTest - No active profile set, falling back to 1 default profile: "default"
2024-02-13 00:12:53.815 [main] INFO  org.springframework.boot.test.mock.web.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2024-02-13 00:12:53.815 [main] INFO  org.springframework.test.web.servlet.TestDispatcherServlet - Initializing Servlet ''
2024-02-13 00:12:53.822 [main] INFO  org.springframework.test.web.servlet.TestDispatcherServlet - Completed initialization in 1 ms
2024-02-13 00:12:53.875 [main] INFO  com.prakarti.Blog.project.controller.BlogControllerTest - Started BlogControllerTest in 4.764 seconds (process running for 7.14)
2024-02-13 00:12:54.363 [main] INFO  com.prakarti.Blog.project.controller.BlogController - Update Blog request received: UpdateBlogRequest(blogId=101, userId=1001, title=Title, description=Description, publish=true)
2024-02-13 00:12:54.492 [main] INFO  com.prakarti.Blog.project.controller.BlogController - Update Blog request received: UpdateBlogRequest(blogId=101, userId=1001, title=Title, description=Description, publish=true)
2024-02-13 00:12:54.493 [main] INFO  com.prakarti.Blog.project.controller.BlogController - Blog is Updated Successfully: UpdateBlogRequest(blogId=101, userId=1001, title=Title, description=Description, publish=true)
2024-02-13 00:12:54.567 [main] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<com.prakarti.Blog.project.model.DBResponseEntity> com.prakarti.Blog.project.controller.BlogController.updateBlogCall(com.prakarti.Blog.project.model.UpdateBlogRequest): [Field error in object 'updateBlogRequest' on field 'blogId': rejected value []; codes [NotBlank.updateBlogRequest.blogId,NotBlank.blogId,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [updateBlogRequest.blogId,blogId]; arguments []; default message [blogId]]; default message [Blog Id cannot be blank]] ]
2024-02-13 00:27:18.834 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-02-13 00:27:19.077 [main] INFO  com.prakarti.Blog.project.controller.BlogControllerTest - Starting BlogControllerTest using Java 21.0.1 with PID 20616 (started by praka in D:\spring-boot-project\Blog-project)
2024-02-13 00:27:19.109 [main] INFO  com.prakarti.Blog.project.controller.BlogControllerTest - No active profile set, falling back to 1 default profile: "default"
2024-02-13 00:27:39.998 [main] INFO  org.springframework.boot.test.mock.web.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2024-02-13 00:27:40.000 [main] INFO  org.springframework.test.web.servlet.TestDispatcherServlet - Initializing Servlet ''
2024-02-13 00:27:40.052 [main] INFO  org.springframework.test.web.servlet.TestDispatcherServlet - Completed initialization in 37 ms
2024-02-13 00:27:40.263 [main] INFO  com.prakarti.Blog.project.controller.BlogControllerTest - Started BlogControllerTest in 26.018 seconds (process running for 41.058)
2024-02-13 00:27:42.988 [main] INFO  com.prakarti.Blog.project.controller.BlogController - Update Blog request received: UpdateBlogRequest(blogId=101, userId=1001, title=Title, description=Description, publish=true)
2024-02-13 00:28:09.818 [main] INFO  com.prakarti.Blog.project.controller.BlogController - Update Blog request received: UpdateBlogRequest(blogId=101, userId=1001, title=Title, description=Description, publish=true)
2024-02-13 00:28:09.821 [main] INFO  com.prakarti.Blog.project.controller.BlogController - Blog is Updated Successfully: UpdateBlogRequest(blogId=101, userId=1001, title=Title, description=Description, publish=true)
2024-02-13 00:33:49.098 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-02-13 00:33:49.161 [main] INFO  com.prakarti.Blog.project.controller.BlogControllerTest - Starting BlogControllerTest using Java 21.0.1 with PID 21372 (started by praka in D:\spring-boot-project\Blog-project)
2024-02-13 00:33:49.170 [main] INFO  com.prakarti.Blog.project.controller.BlogControllerTest - No active profile set, falling back to 1 default profile: "default"
2024-02-13 00:33:54.008 [main] INFO  org.springframework.boot.test.mock.web.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2024-02-13 00:33:54.009 [main] INFO  org.springframework.test.web.servlet.TestDispatcherServlet - Initializing Servlet ''
2024-02-13 00:33:54.016 [main] INFO  org.springframework.test.web.servlet.TestDispatcherServlet - Completed initialization in 2 ms
2024-02-13 00:33:54.086 [main] INFO  com.prakarti.Blog.project.controller.BlogControllerTest - Started BlogControllerTest in 5.519 seconds (process running for 8.367)
2024-02-13 00:33:54.739 [main] INFO  com.prakarti.Blog.project.controller.BlogController - Update Blog request received: UpdateBlogRequest(blogId=101, userId=1001, title=Title, description=Description, publish=true)
2024-02-13 00:33:54.944 [main] INFO  com.prakarti.Blog.project.controller.BlogController - Update Blog request received: UpdateBlogRequest(blogId=101, userId=1001, title=Title, description=Description, publish=true)
2024-02-13 00:33:54.953 [main] INFO  com.prakarti.Blog.project.controller.BlogController - Blog is Updated Successfully: UpdateBlogRequest(blogId=101, userId=1001, title=Title, description=Description, publish=true)
2024-02-13 00:33:55.062 [main] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<com.prakarti.Blog.project.model.DBResponseEntity> com.prakarti.Blog.project.controller.BlogController.updateBlogCall(com.prakarti.Blog.project.model.UpdateBlogRequest): [Field error in object 'updateBlogRequest' on field 'blogId': rejected value []; codes [NotBlank.updateBlogRequest.blogId,NotBlank.blogId,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [updateBlogRequest.blogId,blogId]; arguments []; default message [blogId]]; default message [Blog Id cannot be blank]] ]
2024-02-13 00:35:11.114 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-02-13 00:35:11.728 [main] INFO  com.prakarti.Blog.project.controller.BlogControllerTest - Starting BlogControllerTest using Java 21.0.1 with PID 10540 (started by praka in D:\spring-boot-project\Blog-project)
2024-02-13 00:35:11.751 [main] INFO  com.prakarti.Blog.project.controller.BlogControllerTest - No active profile set, falling back to 1 default profile: "default"
2024-02-13 00:35:48.539 [main] INFO  org.springframework.boot.test.mock.web.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2024-02-13 00:35:48.542 [main] INFO  org.springframework.test.web.servlet.TestDispatcherServlet - Initializing Servlet ''
2024-02-13 00:35:48.569 [main] INFO  org.springframework.test.web.servlet.TestDispatcherServlet - Completed initialization in 8 ms
2024-02-13 00:35:48.985 [main] INFO  com.prakarti.Blog.project.controller.BlogControllerTest - Started BlogControllerTest in 43.103 seconds (process running for 55.103)
2024-02-13 00:35:53.118 [main] INFO  com.prakarti.Blog.project.controller.BlogController - Update Blog request received: UpdateBlogRequest(blogId=101, userId=1001, title=Title, description=Description, publish=true)
2024-02-13 00:35:54.068 [main] INFO  com.prakarti.Blog.project.controller.BlogController - Update Blog request received: UpdateBlogRequest(blogId=101, userId=1001, title=Title, description=Description, publish=true)
2024-02-13 00:35:54.072 [main] INFO  com.prakarti.Blog.project.controller.BlogController - Blog is Updated Successfully: UpdateBlogRequest(blogId=101, userId=1001, title=Title, description=Description, publish=true)
2024-02-13 00:35:54.463 [main] INFO  com.prakarti.Blog.project.controller.BlogController - Update Blog request received: UpdateBlogRequest(blogId=, userId=1001, title=Title, description=Description, publish=true)
2024-02-13 00:37:45.598 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-02-13 00:37:45.944 [main] INFO  com.prakarti.Blog.project.controller.BlogControllerTest - Starting BlogControllerTest using Java 21.0.1 with PID 15320 (started by praka in D:\spring-boot-project\Blog-project)
2024-02-13 00:37:45.982 [main] INFO  com.prakarti.Blog.project.controller.BlogControllerTest - No active profile set, falling back to 1 default profile: "default"
2024-02-13 00:38:10.494 [main] INFO  org.springframework.boot.test.mock.web.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2024-02-13 00:38:10.497 [main] INFO  org.springframework.test.web.servlet.TestDispatcherServlet - Initializing Servlet ''
2024-02-13 00:38:10.608 [main] INFO  org.springframework.test.web.servlet.TestDispatcherServlet - Completed initialization in 57 ms
2024-02-13 00:38:10.914 [main] INFO  com.prakarti.Blog.project.controller.BlogControllerTest - Started BlogControllerTest in 28.512 seconds (process running for 41.016)
2024-02-13 00:38:14.857 [main] INFO  com.prakarti.Blog.project.controller.BlogController - Update Blog request received: UpdateBlogRequest(blogId=101, userId=1001, title=Title, description=Description, publish=true)
2024-02-13 00:38:15.516 [main] INFO  com.prakarti.Blog.project.controller.BlogController - Update Blog request received: UpdateBlogRequest(blogId=101, userId=1001, title=Title, description=Description, publish=true)
2024-02-13 00:38:15.518 [main] INFO  com.prakarti.Blog.project.controller.BlogController - Blog is Updated Successfully: UpdateBlogRequest(blogId=101, userId=1001, title=Title, description=Description, publish=true)
2024-02-13 00:38:15.723 [main] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<com.prakarti.Blog.project.model.DBResponseEntity> com.prakarti.Blog.project.controller.BlogController.updateBlogCall(com.prakarti.Blog.project.model.UpdateBlogRequest): [Field error in object 'updateBlogRequest' on field 'blogId': rejected value []; codes [NotBlank.updateBlogRequest.blogId,NotBlank.blogId,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [updateBlogRequest.blogId,blogId]; arguments []; default message [blogId]]; default message [Blog Id cannot be blank]] ]
2024-02-13 00:40:58.189 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-02-13 00:40:58.378 [main] INFO  com.prakarti.Blog.project.controller.BlogControllerTest - Starting BlogControllerTest using Java 21.0.1 with PID 18004 (started by praka in D:\spring-boot-project\Blog-project)
2024-02-13 00:40:58.402 [main] INFO  com.prakarti.Blog.project.controller.BlogControllerTest - No active profile set, falling back to 1 default profile: "default"
2024-02-13 00:41:15.445 [main] INFO  org.springframework.boot.test.mock.web.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2024-02-13 00:41:15.446 [main] INFO  org.springframework.test.web.servlet.TestDispatcherServlet - Initializing Servlet ''
2024-02-13 00:41:15.473 [main] INFO  org.springframework.test.web.servlet.TestDispatcherServlet - Completed initialization in 9 ms
2024-02-13 00:41:15.653 [main] INFO  com.prakarti.Blog.project.controller.BlogControllerTest - Started BlogControllerTest in 18.577 seconds (process running for 21.744)
